itr,acc,d_loss,g_loss
91,100.0,0.020068293437361717,3.4362995624542236
92,100.0,0.02757677063345909,3.075206995010376
93,100.0,0.012801960110664368,2.980966091156006
94,100.0,0.0243713166564703,2.825673818588257
95,100.0,0.021166659891605377,2.8185157775878906
96,100.0,0.024411221966147423,2.655449867248535
97,100.0,0.0384758859872818,2.9393701553344727
98,100.0,0.026019180193543434,2.9060730934143066
99,100.0,0.014007322490215302,2.7001094818115234
100,100.0,0.03875800594687462,2.590508460998535
101,100.0,0.022211827337741852,2.5427613258361816
102,100.0,0.026615723967552185,2.661151647567749
103,100.0,0.02601613849401474,2.5424280166625977
104,100.0,0.022599561139941216,2.519005537033081
105,100.0,0.028991740196943283,2.4703025817871094
106,100.0,0.032057661563158035,2.5033376216888428
107,100.0,0.03366799280047417,2.7276692390441895
108,100.0,0.033000409603118896,2.537933826446533
109,100.0,0.029026325792074203,2.508803367614746
110,100.0,0.02756015956401825,2.227288007736206
111,100.0,0.02980436198413372,2.681689739227295
112,100.0,0.041023965924978256,2.326503038406372
113,100.0,0.03394559770822525,2.070087432861328
114,100.0,0.015598315745592117,2.570261001586914
115,100.0,0.0616891048848629,2.3934624195098877
116,100.0,0.03784456476569176,2.660386085510254
117,100.0,0.0427754744887352,2.464149236679077
118,100.0,0.05522999167442322,2.2691521644592285
119,100.0,0.03032231330871582,2.6481032371520996
120,100.0,0.0579972118139267,2.6667137145996094
121,100.0,0.03700132668018341,2.7563533782958984
122,100.0,0.036920614540576935,2.513530969619751
123,100.0,0.05459641292691231,2.196369171142578
124,100.0,0.05088859051465988,2.390130043029785
125,100.0,0.04322858154773712,2.7614917755126953
126,100.0,0.07213129103183746,2.3804664611816406
127,100.0,0.046582143753767014,2.4620890617370605
128,100.0,0.055044177919626236,2.3303728103637695
129,100.0,0.03800458461046219,2.537388563156128
130,100.0,0.03263293579220772,2.6299819946289062
131,100.0,0.029757844284176826,2.7670035362243652
132,100.0,0.06248101219534874,2.7869210243225098
133,96.875,0.05537071079015732,2.5269510746002197
134,100.0,0.06685642898082733,2.6283297538757324
135,100.0,0.06533025950193405,2.730107545852661
136,100.0,0.0818357765674591,2.7256226539611816
137,100.0,0.06449989229440689,2.785419464111328
138,100.0,0.08619266748428345,2.847993850708008
139,100.0,0.04311008378863335,3.1450247764587402
140,100.0,0.06313160061836243,2.895453929901123
141,100.0,0.03650393709540367,3.0898115634918213
142,100.0,0.050855603069067,2.4528801441192627
143,100.0,0.06010344997048378,2.640950918197632
144,100.0,0.054334450513124466,3.1076459884643555
145,100.0,0.05822719633579254,2.996142864227295
146,100.0,0.04193183407187462,3.4866392612457275
147,100.0,0.04425022378563881,2.984622001647949
148,100.0,0.02014712430536747,3.731525421142578
149,100.0,0.053370144218206406,2.962268352508545
150,100.0,0.04844428598880768,2.963874340057373
151,100.0,0.053908638656139374,3.1984543800354004
152,100.0,0.02245316281914711,3.796426773071289
153,96.875,0.11199133098125458,2.84955096244812
154,100.0,0.047001853585243225,2.920027732849121
155,100.0,0.06588882207870483,2.9190549850463867
156,100.0,0.04720518738031387,3.505521059036255
157,100.0,0.032726190984249115,3.082967758178711
158,93.75,0.16022558510303497,3.3921666145324707
159,100.0,0.04424358904361725,3.6377601623535156
160,100.0,0.05542506277561188,3.6127610206604004
161,100.0,0.03490617126226425,3.343588352203369
162,93.75,0.09653270244598389,2.805023431777954
163,96.875,0.09338197112083435,3.153088331222534
164,96.875,0.05381437763571739,3.256840467453003
165,100.0,0.03728153184056282,4.101348400115967
166,100.0,0.07045203447341919,3.258847236633301
167,100.0,0.042490169405937195,3.7082979679107666
168,96.875,0.08661659061908722,3.0322036743164062
169,96.875,0.07715298980474472,3.578324556350708
170,100.0,0.038866620510816574,3.828029155731201
171,93.75,0.09020094573497772,3.473632335662842
172,100.0,0.02183871902525425,4.065213203430176
173,96.875,0.1224045529961586,3.1523537635803223
174,100.0,0.04021090269088745,3.5242629051208496
175,96.875,0.10973607748746872,3.7099132537841797
176,100.0,0.04309655725955963,3.0983266830444336
177,96.875,0.08143337070941925,3.35427188873291
178,96.875,0.08888858556747437,3.694688320159912
179,100.0,0.028322841972112656,4.014730930328369
180,93.75,0.10337495803833008,3.861453056335449
181,100.0,0.02451731450855732,3.711491584777832
182,100.0,0.023238126188516617,3.8799493312835693
183,96.875,0.06900515407323837,3.558345079421997
184,100.0,0.05433277785778046,3.646608829498291
185,100.0,0.036825645714998245,3.908798933029175
186,100.0,0.03432261198759079,3.892160415649414
187,90.625,0.15710434317588806,3.538588523864746
188,100.0,0.034023821353912354,3.9762024879455566
189,96.875,0.06268913298845291,3.9706029891967773
190,96.875,0.058096546679735184,3.4613330364227295
191,100.0,0.04933357983827591,3.6154446601867676
192,96.875,0.11017418652772903,3.468871593475342
193,100.0,0.02502826787531376,3.136420726776123
194,96.875,0.11787010729312897,3.650458335876465
195,93.75,0.13777554035186768,4.040203094482422
196,90.625,0.26183217763900757,3.7732763290405273
197,100.0,0.041094500571489334,3.7292208671569824
198,100.0,0.04267450422048569,3.5665090084075928
199,96.875,0.1476193517446518,3.3453104496002197
200,93.75,0.1531819999217987,3.804111957550049
201,100.0,0.02673875354230404,3.8720898628234863
202,93.75,0.1990143209695816,3.885549545288086
203,100.0,0.015023964457213879,4.335236549377441
204,100.0,0.04922664165496826,3.594433069229126
205,100.0,0.026734786108136177,3.6366920471191406
206,90.625,0.10804003477096558,3.8377246856689453
207,100.0,0.02788119576871395,4.203166961669922
208,87.5,0.28492140769958496,3.2520875930786133
209,93.75,0.1276586651802063,3.4740352630615234
210,100.0,0.03357423096895218,4.039092540740967
211,96.875,0.10875970870256424,3.8527684211730957
212,100.0,0.08174891769886017,3.8096790313720703
213,96.875,0.06908184289932251,3.754181385040283
214,100.0,0.056975625455379486,4.16914176940918
215,93.75,0.17525124549865723,3.730149030685425
216,100.0,0.0731852799654007,3.451542854309082
217,100.0,0.06629673391580582,3.4264988899230957
218,93.75,0.16825231909751892,3.2447328567504883
219,90.625,0.22388435900211334,3.245570182800293
220,100.0,0.02155159041285515,3.918999195098877
221,90.625,0.18975336849689484,3.271602153778076
222,93.75,0.10123249143362045,3.672645092010498
223,93.75,0.0993679091334343,3.779629707336426
224,90.625,0.3052476644515991,3.361429214477539
225,100.0,0.05272489786148071,3.498229742050171
226,93.75,0.10842853784561157,3.5336666107177734
227,93.75,0.10027454793453217,3.56355881690979
228,93.75,0.1936466097831726,3.8168327808380127
229,93.75,0.12308462709188461,3.6609408855438232
230,93.75,0.15626180171966553,3.3297030925750732
231,100.0,0.03946831449866295,4.279986381530762
232,100.0,0.03240944445133209,3.972764253616333
233,100.0,0.08416946232318878,3.558372974395752
234,90.625,0.2074696272611618,3.441164493560791
235,93.75,0.11079724878072739,4.010663986206055
236,100.0,0.03452358394861221,3.5493228435516357
237,90.625,0.25139129161834717,3.865473747253418
238,96.875,0.14126160740852356,3.5948405265808105
239,90.625,0.20387102663516998,3.4968576431274414
240,90.625,0.24585065245628357,3.3246607780456543
241,90.625,0.14419777691364288,3.6352438926696777
242,81.25,0.31070399284362793,4.018810272216797
243,96.875,0.08145031332969666,3.743332862854004
244,100.0,0.04503936320543289,3.9418249130249023
245,90.625,0.1708357334136963,4.152738094329834
246,96.875,0.10237158089876175,3.5630578994750977
247,100.0,0.043761033564805984,3.4345431327819824
248,87.5,0.4208954870700836,3.1744472980499268
249,100.0,0.013369617983698845,4.141355514526367
250,96.875,0.07950613647699356,3.90449595451355
251,93.75,0.17009660601615906,3.5088632106781006
252,100.0,0.038747645914554596,3.8294193744659424
253,100.0,0.07406874001026154,3.268444061279297
254,93.75,0.09074458479881287,3.4729933738708496
255,90.625,0.1928817480802536,3.028635025024414
256,90.625,0.2903074324131012,3.513622999191284
257,93.75,0.13937842845916748,3.4967055320739746
258,96.875,0.07703469693660736,3.7171640396118164
259,93.75,0.196631520986557,3.320262908935547
260,96.875,0.10360818356275558,3.2241668701171875
261,93.75,0.11664387583732605,3.0569725036621094
262,87.5,0.2016199678182602,2.842592477798462
263,84.375,0.372039794921875,3.4754703044891357
264,100.0,0.03513020649552345,3.577969551086426
265,84.375,0.40571945905685425,3.2562479972839355
266,93.75,0.09356176853179932,3.2058658599853516
267,93.75,0.16382522881031036,3.605100631713867
268,96.875,0.06738969683647156,3.839031457901001
269,100.0,0.05035225674510002,4.004806995391846
270,84.375,0.2339377999305725,3.722670793533325
271,96.875,0.13421502709388733,3.477233409881592
272,93.75,0.14936435222625732,3.682338237762451
273,90.625,0.2096278965473175,3.8563027381896973
274,96.875,0.08314255625009537,3.5566930770874023
275,93.75,0.08972824364900589,3.6111741065979004
276,96.875,0.1544792503118515,3.9150075912475586
277,84.375,0.3846864700317383,3.3159470558166504
278,84.375,0.25311943888664246,3.4855103492736816
279,93.75,0.166784405708313,3.886099100112915
280,96.875,0.08885073661804199,3.633376121520996
281,96.875,0.12473364174365997,3.3848958015441895
282,93.75,0.20536580681800842,3.3781075477600098
283,96.875,0.09121537208557129,3.6983954906463623
284,93.75,0.15311264991760254,3.2605652809143066
285,93.75,0.121552973985672,3.0219717025756836
286,96.875,0.05536869168281555,3.5037035942077637
287,100.0,0.04241856932640076,3.4504218101501465
288,90.625,0.1650507152080536,3.4955265522003174
289,100.0,0.052028950303792953,3.462704658508301
290,90.625,0.1225626990199089,3.102893829345703
291,100.0,0.0810854360461235,3.858034133911133
292,96.875,0.08170783519744873,3.5263004302978516
293,87.5,0.2440478652715683,3.2644340991973877
294,90.625,0.2122727334499359,3.4640469551086426
295,93.75,0.14703668653964996,3.328557252883911
296,90.625,0.15341351926326752,3.437626600265503
297,100.0,0.06650611758232117,3.5193593502044678
298,96.875,0.0969330295920372,3.5968527793884277
299,93.75,0.1842881739139557,2.956483840942383
300,96.875,0.11759760230779648,3.11291766166687
301,90.625,0.19803231954574585,3.3463828563690186
302,93.75,0.19077080488204956,3.205871105194092
303,93.75,0.18268826603889465,3.250555992126465
304,93.75,0.15885931253433228,3.836076021194458
305,90.625,0.1710565686225891,3.6077046394348145
306,96.875,0.15583938360214233,3.5911471843719482
307,96.875,0.10903365164995193,3.0641865730285645
308,96.875,0.08887419104576111,3.7454071044921875
309,93.75,0.11712336540222168,3.676115036010742
310,90.625,0.2539195418357849,3.259970188140869
311,90.625,0.15382014214992523,3.3198885917663574
312,90.625,0.1347351223230362,3.640296697616577
313,96.875,0.08295917510986328,2.958089828491211
314,90.625,0.28222113847732544,3.334564685821533
315,90.625,0.1714903712272644,3.42254638671875
316,93.75,0.11108489334583282,3.431997299194336
317,93.75,0.16578052937984467,3.7243552207946777
318,90.625,0.21243521571159363,3.7900235652923584
319,100.0,0.06232606619596481,3.404785633087158
320,87.5,0.21434853971004486,3.2532143592834473
321,90.625,0.17097273468971252,3.0238680839538574
322,90.625,0.24860674142837524,3.6556315422058105
323,96.875,0.11408385634422302,3.396897792816162
324,87.5,0.1412147879600525,3.467923164367676
325,96.875,0.0589284710586071,3.4473071098327637
326,96.875,0.14114782214164734,3.171049118041992
327,100.0,0.10276321321725845,3.2677559852600098
328,96.875,0.09762875735759735,3.596759796142578
329,93.75,0.19828739762306213,3.2521305084228516
330,96.875,0.07800522446632385,3.1285786628723145
331,96.875,0.13303682208061218,3.1777191162109375
332,93.75,0.17316803336143494,3.2904396057128906
333,96.875,0.15357191860675812,3.3797454833984375
334,87.5,0.2526559829711914,3.349416732788086
335,100.0,0.04641200602054596,3.7533674240112305
336,90.625,0.2926046848297119,3.6586568355560303
337,93.75,0.13831204175949097,3.423013210296631
338,93.75,0.16654327511787415,3.713871479034424
339,90.625,0.16949371993541718,3.2399940490722656
340,93.75,0.1623222678899765,3.290381908416748
341,93.75,0.12813779711723328,3.9274797439575195
342,84.375,0.3012082874774933,3.328585147857666
343,96.875,0.12933024764060974,3.6669998168945312
344,96.875,0.09095123410224915,3.710599184036255
345,93.75,0.15708233416080475,3.4200918674468994
346,87.5,0.28242939710617065,3.722287178039551
347,93.75,0.20843379199504852,2.9355733394622803
348,96.875,0.12314116209745407,3.812119722366333
349,96.875,0.07695528864860535,3.871666431427002
350,84.375,0.3999307155609131,3.5204012393951416
351,93.75,0.17594048380851746,3.3071389198303223
352,84.375,0.3032384514808655,3.491711378097534
353,96.875,0.12154565006494522,3.4484167098999023
354,93.75,0.1761949211359024,3.3098697662353516
355,90.625,0.2986293137073517,3.4669241905212402
356,90.625,0.22829467058181763,3.2350692749023438
357,93.75,0.17038974165916443,3.341824531555176
358,96.875,0.12114690244197845,3.4595508575439453
359,90.625,0.20420445501804352,3.379058361053467
360,93.75,0.11094866693019867,2.939413547515869
361,93.75,0.16903731226921082,3.1325550079345703
362,96.875,0.09300287067890167,3.3304762840270996
363,90.625,0.2938772439956665,3.2800216674804688
364,96.875,0.16720443964004517,3.555133581161499
365,87.5,0.28410661220550537,3.4308950901031494
366,93.75,0.15215301513671875,3.019932985305786
367,90.625,0.24437418580055237,3.109619379043579
368,90.625,0.2276918739080429,2.8494057655334473
369,93.75,0.14593739807605743,3.2455711364746094
370,84.375,0.35872846841812134,3.1970930099487305
371,87.5,0.17842310667037964,3.5474939346313477
372,93.75,0.11008201539516449,2.9348669052124023
373,93.75,0.31127917766571045,2.9897756576538086
374,90.625,0.20352621376514435,3.3511242866516113
375,90.625,0.14932210743427277,3.528225898742676
376,93.75,0.11919210106134415,3.065624952316284
377,96.875,0.1427452713251114,3.3226518630981445
378,93.75,0.22231200337409973,3.113607883453369
379,93.75,0.16229064762592316,3.4228267669677734
380,100.0,0.08929244428873062,3.2544503211975098
381,96.875,0.09503351151943207,3.5553643703460693
382,100.0,0.06744324415922165,2.87191104888916
383,84.375,0.2568247318267822,2.5892622470855713
384,81.25,0.342454195022583,2.8269309997558594
385,87.5,0.22383734583854675,3.0001254081726074
386,93.75,0.15432126820087433,2.8606903553009033
387,100.0,0.05798698216676712,3.3954787254333496
388,100.0,0.04552845284342766,3.279672145843506
389,96.875,0.08664810657501221,3.3569130897521973
390,81.25,0.34158438444137573,3.089056968688965
391,100.0,0.05957220122218132,3.2235212326049805
392,93.75,0.19515301287174225,3.3239684104919434
393,93.75,0.1501309722661972,2.5866446495056152
394,100.0,0.036746636033058167,3.1339950561523438
395,100.0,0.0576183944940567,3.089233875274658
396,90.625,0.3084426820278168,3.3160977363586426
397,90.625,0.20259106159210205,3.4884066581726074
398,87.5,0.22576011717319489,3.3510377407073975
399,100.0,0.09720972925424576,3.2216944694519043
400,93.75,0.11864684522151947,3.6869378089904785
401,93.75,0.21045438945293427,3.395392417907715
402,96.875,0.07878140360116959,3.7378716468811035
403,100.0,0.07581686973571777,2.992788314819336
404,100.0,0.05170049890875816,3.4768195152282715
405,93.75,0.1176232248544693,3.202897071838379
406,96.875,0.07477215677499771,3.436504364013672
407,100.0,0.06947647780179977,3.273913860321045
408,87.5,0.3459102511405945,2.9638967514038086
409,90.625,0.2278836965560913,3.320880174636841
410,93.75,0.17900793254375458,3.44114351272583
411,96.875,0.08251110464334488,3.5704751014709473
412,81.25,0.3706519901752472,2.912339687347412
413,84.375,0.2402409464120865,3.363405227661133
414,84.375,0.32768160104751587,3.4128637313842773
415,96.875,0.061526328325271606,3.550495147705078
416,87.5,0.35460570454597473,2.9475908279418945
417,96.875,0.09462955594062805,3.374155044555664
418,100.0,0.07249115407466888,3.4707512855529785
419,87.5,0.15899382531642914,3.473311424255371
420,90.625,0.2941696345806122,3.477107048034668
421,90.625,0.19759605824947357,3.1683647632598877
422,93.75,0.13880154490470886,2.982492446899414
423,90.625,0.20200008153915405,3.097388982772827
424,81.25,0.25565749406814575,2.7450385093688965
425,75.0,0.3861531615257263,3.3102245330810547
426,96.875,0.12774908542633057,3.225055694580078
427,96.875,0.1061539500951767,3.007719039916992
428,93.75,0.17110805213451385,3.025146961212158
429,87.5,0.22173668444156647,3.1622629165649414
430,96.875,0.20459038019180298,3.3866002559661865
431,93.75,0.16975975036621094,3.1048574447631836
432,87.5,0.23412539064884186,3.032073736190796
433,93.75,0.1061205267906189,2.8630876541137695
434,93.75,0.18905065953731537,3.382030725479126
435,90.625,0.15309326350688934,3.224353313446045
436,93.75,0.12013334035873413,2.806453227996826
437,100.0,0.06790220737457275,3.4860053062438965
438,93.75,0.2136736512184143,3.061920404434204
439,93.75,0.20830053091049194,2.8648476600646973
440,93.75,0.1962394267320633,3.1839306354522705
441,90.625,0.3546517491340637,3.253070831298828
442,93.75,0.19989582896232605,3.366870880126953
443,81.25,0.33843326568603516,2.8686509132385254
444,93.75,0.1977822184562683,3.152897357940674
445,93.75,0.26261138916015625,3.0577468872070312
446,93.75,0.13509373366832733,2.954505205154419
447,96.875,0.0708405077457428,3.0141406059265137
448,100.0,0.04795197397470474,3.316279888153076
449,90.625,0.24749642610549927,2.7824466228485107
450,100.0,0.05349387973546982,2.6091885566711426
451,90.625,0.1802271157503128,3.1260714530944824
452,93.75,0.12475588917732239,3.2405154705047607
453,87.5,0.3226218819618225,2.9037928581237793
454,93.75,0.158400759100914,3.1566357612609863
455,100.0,0.09007957577705383,3.1254191398620605
456,96.875,0.10482187569141388,3.3719470500946045
457,84.375,0.3184191882610321,2.93701171875
458,90.625,0.2849999666213989,2.769453525543213
459,84.375,0.3546210527420044,2.744454860687256
460,96.875,0.14602190256118774,2.9257819652557373
461,93.75,0.22482728958129883,2.632093667984009
462,90.625,0.22131812572479248,3.336244583129883
463,96.875,0.09836439788341522,3.3077077865600586
464,90.625,0.3140709102153778,3.194270133972168
465,96.875,0.16634145379066467,3.387657642364502
466,93.75,0.17987635731697083,2.823993682861328
467,96.875,0.10900910198688507,3.1250290870666504
468,96.875,0.09652779251337051,3.1191110610961914
469,87.5,0.3753839433193207,3.1626510620117188
470,93.75,0.1481584906578064,3.265969753265381
471,100.0,0.056511301547288895,3.1413044929504395
472,84.375,0.46687233448028564,3.0544867515563965
473,90.625,0.14540761709213257,2.7463831901550293
474,90.625,0.1960446983575821,2.9080090522766113
475,96.875,0.19576334953308105,2.964815139770508
476,93.75,0.21099695563316345,2.9242286682128906
477,96.875,0.13864876329898834,2.6998376846313477
478,93.75,0.09196631610393524,3.3731026649475098
479,100.0,0.07985909283161163,3.311161518096924
480,96.875,0.15855546295642853,2.7239654064178467
481,93.75,0.12966099381446838,2.7411069869995117
482,96.875,0.11466089636087418,2.716426372528076
483,87.5,0.30849236249923706,3.1866626739501953
484,93.75,0.1168193519115448,2.9880521297454834
485,90.625,0.3027902841567993,2.680088520050049
486,96.875,0.1061968058347702,3.154451370239258
487,93.75,0.2077699899673462,2.8543028831481934
488,87.5,0.3167674243450165,2.9454078674316406
489,90.625,0.25963836908340454,2.967003345489502
490,100.0,0.050279825925827026,3.0661046504974365
491,87.5,0.1861444115638733,2.8650407791137695
492,93.75,0.2239244282245636,2.6871068477630615
493,96.875,0.15957938134670258,2.940999746322632
494,87.5,0.2502712607383728,2.3463985919952393
495,96.875,0.12856344878673553,2.911989688873291
496,87.5,0.3025745749473572,2.7870311737060547
497,90.625,0.19661349058151245,2.889293670654297
498,90.625,0.19515687227249146,2.552384376525879
499,81.25,0.45754578709602356,2.2733471393585205
500,100.0,0.07124757021665573,2.801345109939575
501,100.0,0.1446504294872284,3.358314275741577
502,96.875,0.10575731098651886,3.3162646293640137
503,93.75,0.1696043163537979,2.954198122024536
504,93.75,0.14465564489364624,2.4534695148468018
505,96.875,0.190830796957016,2.730844736099243
506,96.875,0.1067335456609726,2.7121682167053223
507,90.625,0.19957008957862854,2.9722390174865723
508,90.625,0.24558505415916443,2.325622797012329
509,96.875,0.10980154573917389,2.5691356658935547
510,90.625,0.20331189036369324,2.0074949264526367
511,96.875,0.10054032504558563,2.0892257690429688
512,93.75,0.2101677656173706,2.4395532608032227
513,93.75,0.16097430884838104,2.4889132976531982
514,96.875,0.13615548610687256,2.101850986480713
515,100.0,0.0689237043261528,2.701262950897217
516,93.75,0.27193430066108704,2.3789052963256836
517,96.875,0.17439815402030945,3.009495735168457
518,93.75,0.1347435861825943,2.505251169204712
519,100.0,0.12275710701942444,3.695606231689453
520,93.75,0.2620653510093689,3.0590319633483887
521,75.0,0.5581908226013184,2.261770248413086
522,93.75,0.146824911236763,3.273951768875122
523,81.25,0.3906342387199402,3.4079575538635254
524,96.875,0.15434646606445312,3.4639031887054443
525,93.75,0.14553001523017883,3.1814069747924805
526,87.5,0.3305653929710388,3.2933602333068848
527,84.375,0.29077374935150146,3.6150903701782227
528,93.75,0.393008291721344,2.9100358486175537
529,90.625,0.36487045884132385,3.0646822452545166
530,96.875,0.18798862397670746,3.672747850418091
531,96.875,0.11455752700567245,3.197648525238037
532,90.625,0.22401902079582214,2.9641544818878174
533,93.75,0.14238406717777252,3.5810298919677734
534,90.625,0.29774168133735657,2.981926441192627
535,93.75,0.254129022359848,2.3347790241241455
536,96.875,0.13296233117580414,3.0433285236358643
537,81.25,0.42436763644218445,2.980358600616455
538,90.625,0.15793412923812866,3.1846766471862793
539,87.5,0.25558993220329285,3.080034017562866
540,81.25,0.37746524810791016,2.7759172916412354
541,87.5,0.2020632028579712,3.3605117797851562
542,90.625,0.18565687537193298,3.016873359680176
543,90.625,0.16347575187683105,2.9802911281585693
544,90.625,0.17703038454055786,2.7763428688049316
545,90.625,0.15501227974891663,2.786442279815674
546,93.75,0.12908783555030823,3.258131980895996
547,90.625,0.1833406686782837,3.173283338546753
548,90.625,0.2394130527973175,3.1224637031555176
549,87.5,0.2620702087879181,2.980436325073242
550,87.5,0.29980364441871643,3.2820887565612793
551,84.375,0.34348660707473755,3.1702346801757812
552,84.375,0.3124788999557495,3.2273237705230713
553,96.875,0.16626115143299103,3.502725124359131
554,81.25,0.32256677746772766,3.7210750579833984
555,96.875,0.08085604012012482,3.70510196685791
556,87.5,0.23875227570533752,3.1085519790649414
557,96.875,0.16493265330791473,3.002807140350342
558,81.25,0.32292628288269043,3.234153985977173
559,96.875,0.1253037005662918,3.688584327697754
560,93.75,0.16295692324638367,2.8919615745544434
561,87.5,0.3414539098739624,3.1883857250213623
562,100.0,0.054546575993299484,3.519737720489502
563,87.5,0.3463549315929413,3.4192090034484863
564,87.5,0.3364025950431824,3.1872053146362305
565,87.5,0.36224156618118286,2.986629009246826
566,93.75,0.20462515950202942,3.523308277130127
567,87.5,0.27842825651168823,2.855170726776123
568,93.75,0.1870996057987213,2.6333088874816895
569,78.125,0.3433885872364044,3.0705113410949707
570,75.0,0.5369038581848145,3.232933521270752
571,84.375,0.35844701528549194,3.3245885372161865
572,81.25,0.41958051919937134,3.39681339263916
573,78.125,0.389039546251297,3.0161991119384766
574,87.5,0.29663175344467163,2.2811131477355957
575,78.125,0.6119515299797058,3.1316699981689453
576,84.375,0.37277448177337646,3.083317518234253
577,81.25,0.4140741527080536,3.117400646209717
578,68.75,0.6256112456321716,2.8919384479522705
579,84.375,0.28222784399986267,3.383795738220215
580,71.875,0.4626048803329468,3.4903414249420166
581,84.375,0.4066097140312195,3.0250437259674072
582,81.25,0.3657267093658447,3.108466148376465
583,81.25,0.5969581604003906,3.019362449645996
584,87.5,0.3652799725532532,2.484537124633789
585,78.125,0.5746800899505615,2.700512409210205
586,75.0,0.34405583143234253,2.6435399055480957
587,87.5,0.25117456912994385,3.3635740280151367
588,65.625,0.6865808963775635,2.7448408603668213
589,81.25,0.4004485011100769,2.8910470008850098
590,81.25,0.3338271975517273,3.400928258895874
591,75.0,0.44315892457962036,3.1323864459991455
592,87.5,0.35395348072052,2.663689613342285
593,71.875,0.5446997880935669,2.430266857147217
