itr,acc,d_loss,g_loss,w_distance,fid
10787,62.5,0.589553713798523,0.8083697557449341,0.2188160419464112,0.0013148746048659945
10788,59.375,0.637208104133606,0.8179364204406738,0.18072831630706787,0.0007696615710837756
10789,62.5,0.6016528606414795,0.8112436532974243,0.2095907926559448,0.0011132749144059377
10790,53.125,0.6692244410514832,0.8356783986091614,0.16645395755767822,0.001530794357397649
10791,59.375,0.6102761626243591,0.809118390083313,0.19884222745895386,0.0010358346562001236
10792,65.625,0.5644471645355225,0.815937340259552,0.25149017572402954,0.0013266140110979759
10793,62.5,0.6094826459884644,0.8202020525932312,0.21071940660476685,0.0007928634557629678
10794,65.625,0.604830265045166,0.8174213171005249,0.2125910520553589,0.0008320412251273207
10795,53.125,0.6708878874778748,0.7997967004776001,0.12890881299972534,0.001832951932510541
10796,59.375,0.6324266195297241,0.8034067153930664,0.17098009586334229,0.0009454540808128397
10797,62.5,0.6156724691390991,0.7906079292297363,0.1749354600906372,0.0007472015664529598
10798,56.25,0.6426941752433777,0.8189890384674072,0.17629486322402954,0.0012094480789739187
10799,68.75,0.5635944604873657,0.7921814918518066,0.2285870313644409,0.0010607821316258633
10800,62.5,0.5885751843452454,0.8095797896385193,0.22100460529327395,0.0008852340563702743
10801,59.375,0.6479030847549438,0.8258309960365295,0.1779279112815857,0.0013574864850031533
